asin,brand_name,description,feature,name,price,stock,category,rating
B0000AA8UL,Zone Perfect,"ZonePerfect Nutrition Bars, Fudge Graham/Chocolate Peanut Butter Combo. 24 Bars From the Manufacturer ZonePerfect all-natural nutrition bars are the easiest and quickest way to get into the ""zone""--i.e., develop and maintain a health and fitness regimen. Unlike sports ""energy"" bars or other so-called weight loss or meal replacement bars, ZonePerfect bars are designed for people just like you. When used with the ZonePerfect nutrition program, they can genuinely help you lose weight, increase energy and vitality, and curb your hunger for three hours. The bars are based on a special recipe of carbohydrates, protein, and dietary fat, and are developed to provide the balance you need to keep in top physical and mental shape. ZonePerfect nutrition bars are an ideal meal replacement or snack. These particular flavors, Fudge Graham and Chocolate Peanut Butter, deliver melt-in-your-mouth goodness. Each bar contains 3 mg of omega fatty acids and 16 grahams of protein. * These statements have not been evaluated by the Food and Drug Administration. This product is not intended to diagnose, treat, cure, or prevent any disease.</>ZonePerfect all-natural nutrition bars are the easiest and quickest way to get into the ""zone""--i.e., develop and maintain a health and fitness regimen. Unlike sports ""energy"" bars or other so-called weight loss or meal replacement bars, ZonePerfect bars are designed for people just like you. When used with the ZonePerfect nutrition program, they can genuinely help you lose weight, increase energy and vitality, and curb your hunger for three hours. The bars are based on a special recipe of carbohydrates, protein, and dietary fat, and are developed to provide the balance you need to keep in top physical and mental shape.</>ZonePerfect nutrition bars are an ideal meal replacement or snack. These particular flavors, Fudge Graham and Chocolate Peanut Butter, deliver melt-in-your-mouth goodness. Each bar contains 3 mg of omega fatty acids and 16 grahams of protein.</>* These statements have not been evaluated by the Food and Drug Administration. This product is not intended to diagnose, treat, cure, or prevent any disease.</><b><I>Label Information</I></b><br></><b>Fudge Graham Bars</b><br></><b>Ingredients</b><br> Soy Protein Nuggets, Corn Syrup, Chocolate Coating, Milk Protein Isolate, Sunflower Oil, Marshmallow Pieces, Fructose, Natural Flavor, Less Than 2 Percent of the Following: Cocoa Butter, Gellan Gum, Glycerin, Oat Bran, Soy Lecithin, Ascorbic Acid, Magnesium Oxide, Ascorbyl Palmitate, di-Alpha Tocopheryl Acetate, Niacinamide, Zinc Oxide, Fish Oil, Pyridoxine Hydrochloride, Calcium Pantothenate, Riboflavin, Vitamin A Palmitate, Thiamin Mononitrate, Chromium Chloride, Folic Acid, Sodium Selenite, Sodium Molybdate, Biotin, Cyanocobalamin.</><b>Directions</b><br> For maximum shelf life, store ZonePerfect nutrition bars below 75 degrees F.</><b>Warnings</b><br> Anyone who is pregnant, nursing, has a health problem, or is seeking to lose more than 20 percent of his or her starting weight should consult a physician before starting this or any other nutritional program. Individuals who suffer from allergies should note that this product may contain traces of peanuts.</><b>Nutrition Facts</b><br> Serving size, 1 bar<br> Servings per container, 12<br></>(Amount per serving is followed by % of daily value)<br> Calories Total: 190<br> Calories from Fat: 60<br> Total Fat: 7 g, 11%<br> Saturated Fat: 1.5 g, 9%<br> Cholesterol: 0 mg, 0%<br> Sodium: 280 mg, 11%<br> Potassium: 85 mg, 2%<br> Total Carbohydrate: 21 g, 7%<br> Dietary Fiber: <1 g, 3%<br> Sugars: 12 g, *<br> Protein: 16 g, *<br></>(% daily value) Vitamin A: 50%<br> Vitamin C: 200%<br> Vitamin E: 210%<br> Thiamin (B-1): 50%<br> Riboflavin (B-2): 50%<br> Niacin (B-3): 100% <br> Vitamin B-6: 200%<br> Folate, Folic Acid, Folacin: 40%<br> Vitamin B-12: 45%<br> Biotin: 30%<br> Pantothenic Acid: 35% <br> Calcium: 2%<br> Iron: 8%<br> Phosphorus: 5%<br> Magnesium: 10%<br> Zinc: 50%<br> Selenium: 80%<br> Chromium: 80%<br> Molybdenum: 65%<br></>*Daily Value not established. <br> + Percent Daily Values are based on a 2,000-calorie diet. Your daily values may be higher or lower depending on your calorie needs.</><b>Chocolate Peanut Butter Bars</b><br></><b>Ingredients</b><br> Soy Protein Nuggets, Corn Syrup, Chocolate Coating, Milk Protein Isolate, Natural Flavor, Sunflower Oil, Fructose, Peanut Flower, Less Than 2 Percent of the Following: Glycerin, Gellan Gum, Salt, Oat Bran, Ascorbic Acid, Magnesium Oxide, Ascorbyl Palmitate, Dl-Alpha Tocopherol Acetate, Niacinamide, Zinc Oxide, Fish Oil, Pyridoxine Hydrochloride, Calcium Pantothenate, Riboflavin, Vitamin A Palmitate, Thiamine Mononitrate, Chromium Chloride, Folic Acid, Sodium Selenite, Biotin, Cyanocobalamin, Soy Lecithin, May Contain Traces of Peanuts.</><b>Nutrition Facts</b><br> Serving size, 1 bar<br> Servings per container, 12<br></>(Amount per serving is followed by % of daily value)<br> Calories Total: 210<br> Calories from Fat: 60<br> Total Fat: 7 g, 11%<br> Saturated Fat: 3 g, 14%<br> Cholesterol: 5 mg, 1%<br> Sodium: 360 mg, 15%<br> Potassium: 100 mg, 3%<br> Total Carbohydrate: 20 g, 7%<br> Dietary Fiber: 0 g, 0%<br> Sugars: 13 g, *<br> Protein: 16 g, *<br></>(% daily value) Vitamin A: 50%<br> Vitamin C: 210%<br> Vitamin E: 210%<br> Thiamin (B-1): 50%<br> Riboflavin (B-2): 50%<br> Niacin (B-3): 0% <br> Vitamin B-6: 200%<br> Folate, Folic Acid, Folacin: 45%<br> Vitamin B-12: 45%<br> Biotin: 30%<br> Pantothenic Acid: 35% <br> Calcium: 2%<br> Iron: 8%<br> Phosphorus: 8%<br> Magnesium: 10%<br> Zinc: 50%<br> Selenium: 80%<br> Chromium: 80%<br> Molybdenum: 70%<br></>*Daily Value not established. <br> + Percent Daily Values are based on a 2,000-calorie diet. Your daily values may be higher or lower depending on your calorie needs.",,"ZonePerfect Nutrition Bars, Fudge Graham/Chocolate Peanut Butter Combo. 1.76 OZ, 24 Bars",17.0,100,Grocery,4.580645161290323
B0000AE62K,Wilton,"Our convenient mix has the delicious taste and creamy texture of homemade buttercream icing-enough to ice a 2-layer 8"" cake. You can use Wilton Creamy White Buttercream just as you would your favorite buttercream recipe. Certified Kosher.</>Statements regarding dietary supplements have not been evaluated by the FDA and are not intended to diagnose, treat, cure, or prevent any disease or health condition.",,Wilton Creamy White Buttercream Icing Mix - 14 Oz.,0.0,100,Grocery,4.375
B0000AE5ZF,Wilton,Produced with the highest grade materials. Premium quality - made from premium quality extra heavy duty. Manufactured in United States.,"Produced with the highest grade materials,Premium quality - made from premium quality Extra heavy duty,Manufactured in United States,3.25oz bottle,Certified Kosher.,Perfect for cupcakes, mini cakes, brownies and cookies,Plastic bottles for convenient pouring and storing,Made in USA",Wilton Black Sugar Sparkles,4.36,100,Grocery,4.235294117647059
B0000CA4TK,Pilon,"Enjoy truly gourmet coffee at home. Dont let the smoothness fool you  this coffee is as flavorful as it is sophisticated. After all theres a reason why this is the coffee served in the best and most popular restaurants in South Florida.</>Coffee</>Statements regarding dietary supplements have not been evaluated by the FDA and are not intended to diagnose, treat, cure, or prevent any disease or health condition.",,"Pilon Gourmet Whole Bean Restaurant Blend Espresso Coffee, 16 Ounce",15.0,100,Grocery,4.2
B0000CD02T,Bob's Red Mill,"Bob's Red Mill Organic 6 Grain Hot Cereal with Flaxseed, 24-ounce</>Whole grain wheat, whole grain rye, whole grain oats, whole grain spelt, whole Kamat Khorasan wheat grain and flaxseed.Manufactured in a facility that also uses tree nuts, soy, wheat and milk.</>Cooking InstructionsBring 3 cups water and tsp. salt to a boil and add 1 cup Bob's Red Mill Right Stuff Cereal. Reduce heat to low. Cover and cook 10 to 20 minutes (depending on how chewy you like your cereal). Stir occasionally. Remove from heat and let stand covered for a couple of minutes. makes about 3 cups cereal.Microwave InstructionsIn large bowl, combine cup Bob's Red Mill Right Stuff Cereal and cup water. Cover and microwave on high for 3 to 5 minutes. Let stand for ...</>Statements regarding dietary supplements have not been evaluated by the FDA and are not intended to diagnose, treat, cure, or prevent any disease or health condition.",,"Bob's Red Mill Organic 6 Grain Hot Cereal with Flaxseed, 24-ounce",8.57,100,Grocery,4.235294117647059
B0000CDBPT,Magic Seasoning Blends,"Blackened Steak (2oz) Steak-lovers will find themselves smitten by the enticing flavors released by our Blackened Steak Magic. Robust with herbs and spices, yet delicate enough to complement, but not overpower the taste of beef and steak.  Meat Magic (2oz) A meat-lovers best friend! This versatile blend will enhance the flavor of beef, steak, poultry, pork, veal, lamb, wild game, ...even fish!  Vegetable Magic (2oz) Not crazy about vegetables? Chef Pauls Vegetable Magic will change your mind! This unique combination of spices was created to enhance the flavor of any vegetable regardless of preparation.   Seafood Magic (2oz) A complex blend of premier herbs and spices, Seafood Magic will leave your tongue mesmerized!   Poultry Magic (2oz) Tired of the same ho-hum chicken? Try adding some Poultry Magic to your favorite recipe and watch the Magic unfold! This wonderful blend, with its layers of flavor and gentle heat, will bring out the succulent taste of poultry with every bite.   Blackened Redfish (2oz) One taste of a dish prepared with this blend, and youll understand how all the Magic got started! Chef Pauls now world-famous Blackened Redfish Magic captures the essence of Southern Louisiana cuisine and works wonders on any kind of fish, no matter how its prepared!   Pork and Veal Magic (2oz) This unique combination of spices, garlic,and onion will give depth and welcome variety to dishes prepared with pork, veal, and lamb.</>Statements regarding dietary supplements have not been evaluated by the FDA and are not intended to diagnose, treat, cure, or prevent any disease or health condition.",,"Chef Paul Prudhomme's Magic Seasoning Blends ~ Magic 7-Pack, Qty. 7 2-Ounce Bottles",29.99,100,Grocery,4.5
B0000CDBQL,Chef Paul,"Chef Paul Magic Seasoning Blends Herbal Pizza and Pasta MagicBtls - 3 oz</>Parmesan cheese (pasteurized cultured milk, salt, enzymes), garlic, onion, crushed red pepper, thyme, basil, oregano.</>Sprinkle Pizza & Pasta Magic on pizza (or your favorite foods) just before serving. Use as an ingredients in pizza sauce, pasta, meatballs, spaghetti sauce or any dish.</>Statements regarding dietary supplements have not been evaluated by the FDA and are not intended to diagnose, treat, cure, or prevent any disease or health condition.",,Chef Paul Magic Seasoning Blends Herbal Pizza and Pasta MagicBtls - 3 oz,0.0,100,Grocery,4.607142857142857
B0000CDEPD,Rodelle,"Rodelle Organic Pure Vanilla Extract adds a smooth, rich, and sweet flavor to all of your culinary adventures. It is kitchen staple that adds a gourmet, organic taste to all of your recipes- from rubs, to baking, and even cocktails.</>Organic Vanilla Bean Extractives in Water and Organic Alcohol (35%).</>Statements regarding dietary supplements have not been evaluated by the FDA and are not intended to diagnose, treat, cure, or prevent any disease or health condition.",,"Rodelle Organic Pure Vanilla Extract, 4-Ounce",48.88,100,Grocery,4.75
B0000CEO8F,LUNA,"With just 180 calories, each LUNA Bar contains 23 vitamins, minerals and other nutrients that contribute to a woman's overall health.</>Statements regarding dietary supplements have not been evaluated by the FDA and are not intended to diagnose, treat, cure, or prevent any disease or health condition.",,"Luna Bars, Chocolate Peppermint Stick, 1.69-Ounce Bars (Pack of 15)",24.27,100,Grocery,4.461538461538462
B0000CEQD5,MARANATHA,"Welcome to Peanut Butter perfection. 100% organic, nutty-sweet, and ready to spread. We choose only the best USDA certified organic peanuts, and use a special roasting and grinding process for the yummiest flavor. Organic sugar brings a hint of sweetness, and non-hydrogenated oil from palm fruit gives you a silky-smooth peanut butter with NO unhealthy trans fats. Maranatha has been crafting organic and natural nut and seed butters in Asland, Oregon, since 1982. Each variety is finely ground in small batches and contains no unhealthy trans fats, hydrogenated oils or preservatives - just the authentic tasteof the purest ingredients.All Natural - No artificial flavors, colors or preservativesRich in monounsaturated fat (the good fat) High protein, cholesterol free, low sodium, gluten free, vegan Kosher</>Organic dry roasted peanuts, organic palm oil, organic cane sugar, sea salt.Made in a plant that processes soy, sesame and tree nuts.</>Refrigerate after opening.</>Statements regarding dietary supplements have not been evaluated by the FDA and are not intended to diagnose, treat, cure, or prevent any disease or health condition.",,"Maranatha Organic Creamy Peanut Butter, No Stir, 16 oz",12.41,100,Grocery,3.3333333333333335
B0000CERE4,Annie's Naturals,"This is our top selling oil! Add rich, mellow ""I've-been-cooking-for-hours"" taste of roasted garlic to any recipe. It's heavenly stirred into pasta or mashed potatoes. Now made with Extra Virgin Olive Oil for even more intense garlic flavor!</>Extra virgin olive oil. natural flavors extracted from roasted garlic.</>Store in a cool, dry place. Oil may get cloudy at cold temperatures.</>Statements regarding dietary supplements have not been evaluated by the FDA and are not intended to diagnose, treat, cure, or prevent any disease or health condition.",,"Annie's Naturals Roasted Garlic Flavored Extra Virgin Olive Oil, 8.4-Ounce Bottle",0.0,100,Grocery,4.666666666666667
B0000CFH7B,Wilton,Wilton-color mist food color spray. This easy-to-use spray gives decorators the versatility and dazzling effects of an airbrush in a convenient can! creates a rainbow of excitement for so many desserts. Use it to transform a plain Iced cake with sensational color add splashes of holiday color to Iced cookies and cupcakes. Great for party desserts: highlighting whipped topping or ice cream with color. No mess taste-free formula add a little color or a lot. Certified kosher. 1-1/2 oz can. Available in a variety of colors: each sold separately. Made in USA.,"1.5 oz. Can,Certified kosher,Made in united states","Wilton 710-5506 Color Mist Spray 1.5oz, Black",3.0,100,Grocery,4.3076923076923075
B0000CFMU3,Wilton,"Pipe designs and messages or glaze cakes before icing. Use clear or tint with icing color. Try these other uses for piping gel: Stabilized whipped cream (whip pint heavy whipping cream to soft peak stage, add 2 tablespoons piping gel and continue to whip to stiff peaks), glaze fruit and baked goods; crumb coat cakes before covering with rolled fondant. 10 oz. Certified Kosher.","WILTON-Pip designs and messages or glaze cakes before icing,Includes 10 ounces,Other uses: stabilized whipped cream glaze fruit and baked goods crumb coat cakes before covering with rolled fondant,Capacity: 10 oz,Certified Kosher","Wilton Clear Piping Gel, 10-Ounce",14.99,100,Grocery,4.642857142857143
